
---------- Begin Simulation Statistics ----------
simSeconds                                   0.574945                       # Number of seconds simulated (Second)
simTicks                                 574944611908                       # Number of ticks simulated (Tick)
finalTick                                574944611908                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   4977.05                       # Real time elapsed on the host (Second)
hostTickRate                                115519097                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2296668                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000000                       # Number of instructions simulated (Count)
simOps                                     1160112256                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   200922                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     233092                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       1034073044                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1634749820                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     6735                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1470231660                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1447358                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            474644194                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1232712595                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                6196                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          1034030128                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.421846                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.952104                       # Number of insts issued each cycle (Count)
system.mem_ctrl.wrQLenPdf::45                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                   47725                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                   59609                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                  168893                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                  319285                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                  317396                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                  317179                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                  317960                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                  329443                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                  325158                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                  337162                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                  364381                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                  345039                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                  334328                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                  338002                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                  316854                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                  330133                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                  329824                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::64                  313787                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::65                    1140                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::66                     413                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::67                     129                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::68                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::69                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::70                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::71                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::72                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::73                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::74                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::75                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::76                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::77                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::78                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::79                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::80                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::81                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::82                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::83                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::84                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::85                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::86                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::87                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::88                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::89                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::90                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::91                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::92                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::93                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::94                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::95                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::96                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::97                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::98                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::99                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::100                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::101                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::102                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::103                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::104                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::105                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::106                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::107                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::108                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::109                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::110                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::111                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::112                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::113                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::114                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::115                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::116                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::117                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::118                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::119                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::120                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::121                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::122                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::123                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::124                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::125                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::126                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::127                      0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples       313719                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean       30.390601                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean      28.408281                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev      44.723201                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-127         312933     99.75%     99.75% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::128-255          295      0.09%     99.84% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::256-383          152      0.05%     99.89% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::384-511           15      0.00%     99.90% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::512-639           23      0.01%     99.90% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::640-767           27      0.01%     99.91% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::768-895           73      0.02%     99.94% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::896-1023           35      0.01%     99.95% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1024-1151           65      0.02%     99.97% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1152-1279           11      0.00%     99.97% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1280-1407           40      0.01%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1408-1535           11      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1536-1663           15      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1664-1791            3      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1792-1919            1      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1920-2047            1      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2048-2175            3      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2176-2303            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2432-2559            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2816-2943            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2944-3071            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3072-3199            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3200-3327            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3328-3455            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3456-3583            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3712-3839            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3840-3967            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4096-4223            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4224-4351            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4864-4991            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::6144-6271            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::7808-7935            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total         313719                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples       313719                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       16.619430                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      16.573393                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       1.295374                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16            246537     78.59%     78.59% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17              7132      2.27%     80.86% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18             20496      6.53%     87.39% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19             14737      4.70%     92.09% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20             22965      7.32%     99.41% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21              1459      0.47%     99.87% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::22               167      0.05%     99.93% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::23                95      0.03%     99.96% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::24                 9      0.00%     99.96% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::25               122      0.04%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total         313719                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                   178560                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys                610362112                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys             333688768                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               1061601586.23708856                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               580384198.91026890                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   574920297612                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                       38975.55                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst        46272                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data    610137280                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks    333685184                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 80480.795961271200                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 1061210536.394471764565                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 580377965.266321659088                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst          723                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data      9536185                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks      5213887                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst     19965672                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data 342881863184                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 32376836685662                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     27615.04                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     35955.87                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks   6209731.18                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst        46272                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data    610315840                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total       610362112                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst        46272                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total        46272                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks    333688768                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total    333688768                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst           723                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data       9536185                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total          9536908                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks      5213887                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total         5213887                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst           80481                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data      1061521105                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total         1061601586                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst        80481                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total          80481                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks    580384199                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total         580384199                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks    580384199                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst          80481                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data     1061521105                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total        1641985785                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts               9534118                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              5213831                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0        298815                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1        301492                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2        299911                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3        299803                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4        299613                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5        299528                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6        301325                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7        298685                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8        298431                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9        297288                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10       296989                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11       297295                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12       296061                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13       296990                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14       296215                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15       298125                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::16       297471                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::17       294919                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::18       296971                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::19       298937                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::20       296147                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::21       295970                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::22       296206                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::23       296307                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::24       297003                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::25       296126                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::26       296431                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::27       294097                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::28       300268                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::29       301661                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::30       300307                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::31       298731                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0        163107                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1        164679                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2        163793                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3        163820                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4        164326                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5        163888                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6        164830                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7        163849                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8        163715                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9        162777                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10       162726                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11       162470                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12       162487                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13       163167                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14       162827                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15       163375                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::16       163269                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::17       161795                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::18       163035                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::19       163255                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::20       162558                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::21       161084                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::22       161748                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::23       160804                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::24       162129                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::25       161046                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::26       161592                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::27       159751                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::28       164297                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::29       164311                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::30       164194                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::31       163127                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             176131036800                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat            31767681176                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        342901828856                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 18473.76                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                3332.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            35965.76                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits              8517661                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits             4468582                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             89.34                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            85.71                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples      1761706                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   535.769723                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   347.158960                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   379.542728                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127       413908     23.49%     23.49% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255       145603      8.26%     31.76% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383        62380      3.54%     35.30% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511        75904      4.31%     39.61% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639       411957     23.38%     62.99% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767        54101      3.07%     66.06% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895        39581      2.25%     68.31% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023        32190      1.83%     70.14% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151       526082     29.86%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total      1761706                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesRead              610183552                       # Total bytes read (Byte)
system.mem_ctrl.dram.bytesWritten           333685184                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW              1061.291017                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW               580.377965                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  19207.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                     8.55                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                 5.53                       # Data bus utilization in percentage for reads (Ratio)
